1425227360	1965	7262
1425227859	1154	1154
1425228027	672	39292
1425228112	1192	1192
1425228143	860	13102
1425228241	907	907
1425228323	951	951
1425228448	2542	6170
1425229341	2024	2024
1425229499	1494	11195
1425229710	1333	5527
1425230044	828	6343
1425230071	703	4835
1425230714	974	974
1425230800	1086	9030
1425231155	1518	3104
1425231310	1215	20719
1425231389	1023	11423
1425231624	895	895
1425231887	1339	18434
1425232089	1757	16751
1425232347	818	818
1425232446	7348	12885
1425232744	1094	13921
1425233029	835	7657
1425233104	701	6500
1425233222	953	2212
1425233672	1466	1466
1425233827	1512	8391
1425234062	988	15051
1425234222	1215	1215
1425234425	1424	31622
1425234501	2186	20066
1425234681	1345	1345
1425234756	1997	1997
1425234905	1502	12588
1425235021	2226	2226
1425235061	1210	1210
1425235208	1944	11308
1425235330	1740	9202
1425235380	1474	4129
1425235456	1119	46529
1425235543	1023	18692
1425235655	1071	1071
1425235793	1169	59659
1425235937	1258	36441
1425235967	1520	16910
1425236032	1484	1484
1425236154	1159	1159
1425236305	1165	1165
1425236436	952	952
1425236691	1057	1057
1425237827	971	971
1425237878	1131	1131
1425237945	1070	1725
1425238043	1190	5444
1425238339	1078	1078
1425238816	1052	1052
1425238848	851	30063
1425238875	791	16972
1425238978	8404	8404
1425239288	1698	30707
1425239743	1501	1501
1425239957	1015	1015
1425240505	1047	11938
1425240636	1427	1427
1425240872	1010	1010
1425240921	1574	1574
1425240956	1266	8768
1425241043	1280	1280
1425241183	1119	1119
1425241451	1218	12556
1425241669	1392	13322
1425241722	811	811
1425242889	1014	1014
1425242950	864	964
1425242979	1319	13734
1425243143	1147	11980
1425243205	1877	1877
1425243304	1068	5174
1425243468	688	688
1425243732	2442	8296
1425244213	1274	16804
1425244421	1979	29692
1425244566	1602	7559
1425245360	1230	31537
1425245491	1544	9652
1425245614	1215	2227
1425245765	1742	18667
1425245843	1750	1750
1425245874	759	8787
1425245967	1181	1181
1425246000	1333	25687
1425247503	1482	7676
1425247603	712	1325
1425247686	954	954
1425247759	895	3315
1425248051	960	960
