1425253206	1005	1168
1425253240	631	659
1425253249	695	722
1425253309	701	740
1425253323	648	771
1425253352	804	942
1425253412	603	631
1425253487	762	892
1425253526	894	931
1425253544	741	1365
1425253591	687	11134
1425253598	699	797
1425258372	891	1054
1425258437	781	934
1425258451	627	646
1425258496	921	1078
1425258525	575	16558
1425258610	1103	1231
1425258664	720	739
1425258696	717	1335
1425259171	897	1020
1425259189	614	17295
1425259201	666	693
1425259391	610	1187
1425259413	697	6819
1425259438	686	22890
1425261204	896	1034
1425261317	620	651
1425264015	994	5366
1425264030	822	6096
1425264069	652	671
1425264113	703	858
1425264124	776	2505
1425264146	580	9903
1425264174	572	2773
1425264190	663	14608
1425264214	423	1497
1425264218	677	3827
1425264272	752	8331
1425264304	598	1263
1425264802	597	969
1425264818	626	14067
1425264873	866	1042
1425264929	608	9991
1425264935	614	3134
1425265003	557	3043
1425265443	599	623
1425265565	624	754
1425265585	734	763
1425265599	704	11761
1425265689	685	719
1425265701	630	9542
1425265741	877	906
1425265751	865	1032
1425265768	514	532
1425267761	1072	1220
1425267792	803	970
1425267868	680	802
1425267876	646	6389
1425267975	793	1188
1425267988	638	665
1425268007	618	654
1425268017	506	7868
1425268030	770	910
1425268122	759	861
1425268655	572	593
1425268710	793	1346
1425268760	725	851
1425268783	636	662
1425268841	743	3299
1425268894	808	18921
1425270571	800	1840
1425270615	814	6323
1425270967	394	4499
1425270997	655	11042
1425271006	553	7061
1425271478	924	1063
1425271499	804	1117
1425271515	807	8837
1425271541	806	936
1425271573	845	6423
1425271587	598	5740
1425271596	740	874
1425271616	601	626
1425271631	622	13111
1425273101	511	531
1425273135	971	1125
1425273165	628	648
1425273172	636	4778
1425273184	595	10484
1425273210	584	3824
1425273231	692	826
1425273266	624	8795
1425273339	411	432
1425273380	617	641
1425273422	635	659
1425273443	593	623
1425276118	901	1039
1425276253	699	820
1425276294	817	939
1425277044	799	8687
1425277082	1102	8304
1425277164	757	5029
1425277233	592	4599
1425277266	779	856
1425278396	1072	1387
1425278431	900	6953
1425278450	605	631
1425278500	707	2902
1425278564	723	7427
1425278596	489	9979
1425278624	758	869
1425278704	537	558
1425278710	571	4125
1425278772	483	19482
1425278790	610	631
1425278809	746	17070
1425279584	726	726
1425279660	772	772
1425279676	833	833
1425279736	864	864
1425279863	845	845
1425279960	766	766
1425279969	756	756
1425279985	784	784
1425280123	853	853
1425280163	1347	1347
1425280167	1181	1181
1425280181	804	804
1425280298	857	857
1425280334	780	780
1425280402	856	856
1425280424	809	809
1425280553	831	831
1425280575	2104	6994
1425281016	790	1605
1425281067	660	772
1425281171	640	640
1425281187	864	864
1425281199	867	867
1425281301	814	814
1425281315	833	833
1425281372	750	750
1425283164	782	1012
1425283188	716	23255
1425283195	823	971
1425283242	651	13658
1425283253	801	943
1425283275	605	20535
1425283291	765	862
1425283320	407	4614
1425283328	979	1135
1425283338	578	1403
1425283398	661	765
1425283434	709	733
1425283474	780	1077
1425283542	795	812
1425283554	644	769
1425283566	626	9942
1425283591	589	15469
1425283631	852	973
1425283675	628	772
1425283680	689	3427
1425283765	843	983
1425283771	649	4870
1425284252	705	4602
1425284736	694	709
1425285752	600	629
1425285772	581	603
1425285870	820	8452
1425285906	632	662
1425285934	586	612
1425286005	630	768
1425286014	656	7032
1425286034	625	18629
1425286845	892	892
1425286854	572	7880
1425286899	790	932
1425286904	607	3750
1425286963	746	882
1425286971	823	7306
1425286984	580	1224
1425287009	671	23500
1425287030	603	19625
1425287100	811	939
1425287221	662	799
1425287229	855	984
1425287238	796	933
1425287730	635	658
1425289603	909	1044
1425289607	625	3338
1425289648	614	8378
1425289706	1177	1205
1425289720	623	13885
1425289754	617	20230
1425289790	697	1387
1425290746	470	496
1425290786	626	656
1425290825	738	878
1425290855	624	27598
1425291691	587	611
1425291732	640	782
1425291753	820	975
1425291767	713	4107
